Unnamed: 0,composition,energy,material_id,prototype_id,location,elements,spg,nsites,stress,total_energy,total_mag,band_gap_ind,band_gap,dos_ef,energy_corrected,e_above_hull,e_form,e_phase_separation,decomposition,volume,lattice_params,lattice_matrix,source,Conditions,ultimate_tensile_strength_mpa,UTS (Ksi),yield_strength_mpa,YS (ksi),elongation_percent,Reduction (%),Hardness (HB),C (Min),carbon,Mn (Min),manganese,P (Min),P (Max),S (Min),S(Max),Si (Min),silicon,Ni (Min),nickel,Cr (Min),chromium,Mo (Min),molybdenum,Ti (Min),Ti (Max),N
-1.0,-1,-1.0,409,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,450.0,65.0,240.0,35.0,25.0,-,135.0,-1.0,0.08,-1.0,1.0,-1,0.045,-1.0,0.045,-1.0,1.0,-1.0,-1.0,-1.0,11.13,-1.0,-1.0,-1.0,0.75,-1.0
-1.0,-1,-1.0,430,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,517.0,75.0,310.0,45.0,30.0,65,155.0,-1.0,0.12,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,14.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,442,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,515.0,75.0,310.0,45.0,30.0,50,160.0,-1.0,0.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,1.0,-1.0,20.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,442,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed at 815 °C (1500 °F) and cold worked,545.0,79.0,427.0,62.0,35.5,79,191.0,-1.0,0.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,1.0,-1.0,20.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,446,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,550.0,80.0,345.0,50.0,25.0,45,167.0,-1.0,0.2,-1.0,1.5,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,0.25,23.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,446,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed at 815 °C (1500 °F) and cold drawn,607.0,88.0,462.0,67.0,26.0,64,216.0,-1.0,0.2,-1.0,1.5,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,0.25,23.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,Martensitic stainless steels(b),-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,403,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,515.0,75.0,275.0,40.0,35.0,70,154.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,0.5,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,403,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Tempered bar,765.0,111.0,585.0,85.0,23.0,67,223.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,0.5,-1.0,-1.0,-1.0,12.3,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,410,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Oil quenched from 980 °C (1800 °F); tempered at 540 °C (1000 °F); 16 mm (0.625 in.) bar,1085.0,158.0,1005.0,146.0,13.0,70,-1,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,11.5,13.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,410,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Oil quenched from 980 °C (1800 °F); tempered at 40 °C (104 °F); 16 mm (0.625 in.) bar,1525.0,221.0,1225.0,178.0,15.0,64,81.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,11.5,13.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,414,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,795.0,115.0,620.0,90.0,20.0,60,235.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,1.88,-1.0,12.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,414,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Cold drawn bar,895.0,130.0,795.0,115.0,15.0,58,270.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,1.88,-1.0,12.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,414,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,"Oil quenched from 980 °C (1800 °F);
tempered at 650 °C (1200 °F)",1005.0,146.0,800.0,116.0,19.0,58,-1,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,1.88,-1.0,12.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,420,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,655.0,95.0,345.0,50.0,25.0,55,195.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,420,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed and cold drawn,760.0,110.0,690.0,100.0,14.0,40,228.0,-1.0,0.15,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,-1.0,-1.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,431,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,860.0,125.0,655.0,95.0,20.0,55,260.0,-1.0,0.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,1.25,2.5,15.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,431,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed and cold drawn,895.0,130.0,760.0,110.0,15.0,35,270.0,-1.0,0.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,1.25,2.5,15.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,431,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,"Oil quenched from 980 °C (1800 °F);
tempered at 650 °C (1200 °F)",831.0,121.0,738.0,107.0,20.0,64,-1,-1.0,0.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,1.25,2.5,15.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,431,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Oil quenched from 980°C (1800 °F); tempered at 40 °C (104 °F),1435.0,208.0,1140.0,166.0,17.0,59,419.0,-1.0,0.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,1.25,2.5,15.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,440C,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,760.0,110.0,450.0,65.0,14.0,25,223.0,0.95,1.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,0.75,16.0,18.0,0.35,0.75,-1.0,-1.0,-1.0
-1.0,-1,-1.0,440C,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed and cold drawn bar,860.0,125.0,690.0,100.0,7.0,20,260.0,0.95,1.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,0.75,16.0,18.0,0.35,0.75,-1.0,-1.0,-1.0
-1.0,-1,-1.0,440C,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Hardened and tempered at 315 °C,1970.0,285.0,1900.0,275.0,2.0,10,580.0,0.95,1.2,-1.0,1.0,-1,0.04,-1.0,0.03,-1.0,1.0,-1.0,0.75,16.0,18.0,0.35,0.75,-1.0,-1.0,-1.0
-1.0,-1,-1.0,Austenitic stainless steels(b),-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,201,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed,760.0,110.0,380.0,55.0,52.0,-1,170.0,-1.0,0.15,5.5,7.5,-1,0.06,-1.0,0.03,-1.0,1.0,3.5,5.5,16.0,18.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,201,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,50% hard,1035.0,150.0,760.0,110.0,12.0,-1,300.0,-1.0,0.15,5.5,7.5,-1,0.06,-1.0,0.03,-1.0,2.0,3.5,5.5,16.0,18.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,201,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Full hard,1275.0,185.0,965.0,140.0,8.0,-1,375.0,-1.0,0.15,5.5,7.5,-1,0.06,-1.0,0.03,-1.0,3.0,3.5,5.5,16.0,18.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,201,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Extra hard,1550.0,225.0,1480.0,215.0,1.0,-1,402.0,-1.0,0.15,5.5,7.5,-1,0.06,-1.0,0.03,-1.0,4.0,3.5,5.5,16.0,18.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,202,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,515.0,75.0,275.0,40.0,40.0,-1,-1,-1.0,0.15,7.5,10.0,-1,0.06,-1.0,0.03,-1.0,1.0,4.0,6.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,202,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,655.0,95.0,310.0,45.0,40.0,-1,-1,-1.0,0.15,7.5,10.0,-1,0.06,-1.0,0.03,-1.0,2.0,4.0,6.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,202,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,50% hard sheet,1030.0,150.0,760.0,110.0,10.0,-1,-1,-1.0,0.15,7.5,10.0,-1,0.06,-1.0,0.03,-1.0,3.0,4.0,6.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,0.25
-1.0,-1,-1.0,301,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed,725.0,105.0,275.0,40.0,60.0,70,-1,-1.0,0.15,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,6.0,8.0,16.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,301,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,50% hard,1035.0,150.0,655.0,95.0,54.0,61,-1,-1.0,0.15,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,6.0,8.0,16.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,301,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Full hard,1415.0,205.0,1330.0,193.0,6.0,-1,-1,-1.0,0.15,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,6.0,8.0,16.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,302,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed strip,620.0,90.0,275.0,40.0,55.0,-1,147.0,-1.0,0.15,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,8.0,10.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,302,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,25% hard strip,860.0,125.0,515.0,75.0,12.0,-1,250.0,-1.0,0.15,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,8.0,10.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,302,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,585.0,85.0,240.0,35.0,60.0,70,147.0,-1.0,0.15,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,8.0,10.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,303,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,620.0,90.0,240.0,35.0,50.0,55,160.0,-1.0,0.15,-1.0,2.0,-1,0.2,-1.0,0.15 min,-1.0,1.0,8.0,10.0,17.0,19.0,-1.0,0.6,-1.0,-1.0,-1.0
-1.0,-1,-1.0,303,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Cold drawn,690.0,100.0,415.0,60.0,40.0,53,228.0,-1.0,0.15,-1.0,2.0,-1,0.2,-1.0,0.15 min,-1.0,1.0,8.0,10.0,17.0,19.0,-1.0,0.6,-1.0,-1.0,-1.0
-1.0,-1,-1.0,304,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,585.0,85.0,235.0,34.0,60.0,70,149.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,8.0,10.5,18.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,304,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed and cold drawn,690.0,100.0,415.0,60.0,45.0,-1,212.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,8.0,10.5,18.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,304,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Cold-drawn high tensile,860.0,125.0,655.0,95.0,25.0,-1,275.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,8.0,10.5,18.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,305,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,585.0,85.0,260.0,38.0,50.0,-1,147.0,-1.0,0.12,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,10.5,13.0,17.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,308,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,585.0,85.0,205.0,30.0,55.0,65,150.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,10.0,12.0,19.0,21.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,309,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,655.0,95.0,275.0,40.0,45.0,65,156.0,-1.0,0.2,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,12.0,15.0,22.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,310,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,620.0,90.0,310.0,45.0,45.0,-1,163.0,-1.0,0.25,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.5,19.0,22.0,24.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,310,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,655.0,95.0,275.0,40.0,45.0,65,160.0,-1.0,0.25,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.5,19.0,22.0,24.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,314,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,689.0,100.0,345.0,50.0,45.0,60,180.0,-1.0,0.25,-1.0,2.0,-1,0.045,-1.0,0.03,1.5,3.0,19.0,22.0,23.0,26.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,316,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,580.0,84.0,290.0,42.0,50.0,-1,143.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,10.0,14.0,16.0,18.0,2.0,3.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,316,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,550.0,80.0,240.0,35.0,60.0,70,149.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,10.0,14.0,16.0,18.0,2.0,3.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,316,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed and cold-drawn bar,620.0,90.0,415.0,60.0,45.0,65,190.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,10.0,14.0,16.0,18.0,2.0,3.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,317,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,620.0,90.0,275.0,40.0,45.0,-1,163.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,11.0,15.0,18.0,20.0,3.0,4.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,317,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,585.0,85.0,275.0,40.0,50.0,-1,160.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,11.0,15.0,18.0,20.0,3.0,4.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,321,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,620.0,90.0,240.0,35.0,45.0,-1,147.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,9.0,12.0,17.0,19.0,-1.0,-1.0,0.4,0.8,-1.0
-1.0,-1,-1.0,321,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,585.0,85.0,240.0,35.0,55.0,65,150.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,9.0,12.0,17.0,19.0,-1.0,-1.0,0.4,0.8,-1.0
-1.0,-1,-1.0,321,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed and cold-drawn bar,655.0,95.0,415.0,60.0,40.0,60,185.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,9.0,12.0,17.0,19.0,-1.0,-1.0,0.4,0.8,-1.0
-1.0,-1,-1.0,330,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed sheet,550.0,80.0,260.0,38.0,40.0,-1,-1,-1.0,0.08,-1.0,2.0,-1,0.04,-1.0,0.03,0.75,1.0,34.0,37.0,17.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,330,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed bar,585.0,85.0,290.0,42.0,45.0,-1,147.0,-1.0,0.08,-1.0,2.0,-1,0.04,-1.0,0.03,0.75,1.0,34.0,37.0,17.0,20.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,384,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,Annealed wire 1040 °C (1900 °F),515.0,75.0,240.0,35.0,55.0,72,121.0,-1.0,0.08,-1.0,2.0,-1,0.045,-1.0,0.03,-1.0,1.0,17.0,19.0,15.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1,-1.0,-1,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,Stainless,-1,-1.0,-1.0,-1.0,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
