Material_ID,Formula,Density_(g/cm3),Energy_Above_Hull_(eV),Bulk_Modulus_(GPa),Shear_Modulus_(GPa),Source_DB,Ultimate_Tensile_Strength_(MPa),Yield_Strength_(MPa),Elongation_(%),Hardness_(HB),C_Wt_%,Mn_Wt_%,P_Wt_%,S_Wt_%,Si_Wt_%,Ni_Wt_%,Cr_Wt_%,Mo_Wt_%,Ti_Wt_%
mp-1714,FeSi2,5.083093970170117,0.0,182.055,128.034,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1722,Zn13Fe,7.62684980975904,0.0,83.349,42.179,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1871,Fe2C,7.209578702743136,0.06014737499999967,222.238,102.436,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1918,FeRh,9.840997825998501,0.0,198.729,74.969,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-1915,Fe2B,7.420077594197124,0.0,220.866,140.537,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2008,FeAs2,7.601883680660379,0.0,135.973,111.737,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2018,AlFe3,6.710751143215053,0.035353807499999945,171.541,83.814,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2090,FeCo,8.32914328795613,0.0,189.836,91.403,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2199,Fe3Si,7.291262727243479,0.0,210.833,99.533,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2213,FeNi,8.535536794638531,0.0,184.902,87.323,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2225,Be2Fe,4.74995878221,0.0,154.342,145.09,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2260,FePt,14.981159998779097,0.0,200.39,92.583,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2619,FeSb,8.417664534404382,0.04035167749999857,110.972,60.628,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2658,AlFe,5.969529368447323,0.0,170.575,96.914,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2689,ThFe5,9.291867015935477,0.0,117.852,50.22,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2780,Fe3Se4,7.002587273062468,0.07947149071428594,85.127,32.298,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2794,Fe5C2,7.786991699384816,0.05985946571428613,230.615,87.878,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2812,HoFe5,8.30838218184011,0.0022928855555548466,122.739,72.045,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2831,FePd,9.808478559278246,0.008477096666666739,168.069,77.686,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2866,Yb(FeSi)2,7.928246202556754,0.002155070666663761,119.518,70.986,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-2928,FePSe3,5.144585791960397,0.11138873300000007,17.852,8.942,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3035,Ce(FeSi)2,6.789842672445667,0.0,142.193,77.717,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3021,Tl(FeSe)2,7.461408057000437,0.03169968269999934,38.004,22.879,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3155,Sc3FeC4,4.407966166549308,0.0,174.3,121.834,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3190,Er(FeB)2,8.81037012570563,0.0,120.929,83.296,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3299,Sr(FeP)2,5.3264260296922,0.0,94.787,55.96,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3464,FeSiRu2,9.364699812373816,0.0,232.733,118.341,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3489,Nd(FeSi)2,6.653561306655486,0.0,118.239,79.69,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3497,FeCuS2,4.300865719884655,0.12116905375000009,50.47,19.147,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3618,Sc2FeSi2,4.156048037745132,0.0,110.477,75.98,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3701,Sc(Al2Fe)4,4.373332081616961,0.0,128.938,85.544,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3702,FeCuPt2,15.364184831298981,0.01835553999999817,197.434,71.301,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3827,KFeS2,2.7344206668788544,0.004089190535712994,16.879,9.027,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3805,Al(FeB)2,5.889954774161065,0.0,224.5,133.097,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-3849,TlFeS2,5.837664371709162,0.07707342652777971,24.875,9.844,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4088,La(FeSi)2,6.282155439304945,0.0,114.246,72.994,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4189,Dy6FeSb2,8.715163925976947,0.010243795802469258,39.048,34.383,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4196,NdFeSi2,6.165631073986564,0.0,113.322,81.325,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4238,MnFeAs,7.862898008543984,0.0,159.384,74.317,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4383,Nd2Fe17N3,7.684959191427361,0.06341614295454612,156.971,80.253,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4488,Sr(FeAs)2,6.452148625598865,0.0,84.292,42.202,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4656,Y(Al2Fe)4,4.632694338298964,0.0,123.771,84.62,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4883,Ba(FeP)2,5.795116786152598,0.0,83.619,56.871,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-4939,Dy(FeSi)2,7.4220974659077905,0.0,148.31,82.764,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5058,FeAgS2,4.659218275973709,0.23102354333333341,49.061,13.985,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5090,Ti2FeSe4,5.793933598337138,0.060460259999999266,57.172,41.074,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5288,Y(FeSi)2,5.79027764203147,0.0,147.103,82.397,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5372,RbFeS2,3.237919657186053,0.0,19.246,8.026,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5399,Tb(FeSi)2,7.356919704848669,0.0,145.871,83.177,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5451,Er(FeGe)2,8.612061542967128,0.0,134.12,48.299,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5436,FeCo2Si,7.636629329912337,0.0068793903124992895,200.083,87.106,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5597,Ca(FeP)2,4.935872802008673,0.0,93.804,79.373,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5662,Ce2Fe17N3,7.732734293202233,0.062404129772730244,151.877,78.895,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5627,Pr(FeSi)2,6.480710677009503,0.0,114.059,77.796,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5688,Er(FeSi)2,7.624538843002882,0.0,132.768,79.147,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5749,Cr2FeSe4,5.904215652465478,0.05953746928571313,52.11,33.226,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-5778,AlVFe2,6.956591137259189,0.0,220.899,137.797,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-6624,Tb2Fe2Si2C,7.583527448513435,0.0,127.515,80.136,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-6957,Ce(FeP)2,7.053893419152324,0.0,129.529,90.105,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-6988,FeN,6.269991360630041,0.0,272.864,79.289,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-7086,RbFeSe2,4.261149158348336,0.0,16.048,5.087,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-7600,Th(FeSi)2,8.55381301202352,0.0,146.711,88.832,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-8306,Ba3FeN3,5.281276270960332,0.0,31.23,19.247,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-8648,TiFeSi,5.624878102131858,0.0,187.835,113.376,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9211,Tm2Fe2Si2C,8.221256491772737,0.0,139.272,84.491,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9198,Fe(SiP)4,3.3966395125638615,0.0,112.916,90.786,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9381,Zr6FeTe2,7.430737418423143,0.0,114.77,60.855,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9437,NbFeSb,8.567236274077784,0.0,164.016,80.125,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9549,ScFeGe,5.821900769961083,0.0,98.654,37.767,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9810,TlFeSe2,6.460626680379962,0.05110348062499703,9.505,3.583,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9884,KFeSe2,3.88698083951656,0.0005402645833347819,19.144,7.483,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-9942,Ti2FeS4,4.0816502155184,0.024835269999998744,57.144,56.924,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-10065,UFe3B2,11.366887564957775,0.0,256.215,145.512,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-10761,FeTe,8.217916156833324,0.18379451125000124,61.5,46.767,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-10756,VFeSb,6.766657407142435,0.4440552433333327,83.654,11.035,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-10755,TiFeSb,6.943428239803119,0.0,119.461,56.301,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-10884,AlFeCo2,7.374150028279628,0.0,187.706,103.489,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-11038,Zr6Al2Fe,6.027833535377767,0.009750137222219735,101.192,46.35,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-11202,Y6FeSb2,5.674386780538515,0.019429582037037818,60.461,36.168,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-11201,Sc6FeSb2,4.70815870309633,0.0,71.045,45.625,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-11382,NdFe5,7.54148452700563,0.03966501541666556,102.413,56.671,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-11705,Dy2Fe2Si2C,7.804425293862827,0.0,129.258,81.477,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-12061,Lu(FeB)2,9.307208941663509,0.0,187.743,76.06,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-12075,Tb(FeB)2,8.084630847715644,0.0,128.275,79.786,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-12077,Y(FeB)2,6.0592998923232,0.0,126.563,81.112,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-12120,FeN,7.138211004473071,0.1895248574999986,293.289,175.639,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-12956,Yb(FeP3)4,5.521093923829564,0.0,157.162,108.383,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-12962,Zr6FeSb2,7.267796009328773,0.0,111.254,59.351,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-13154,Fe3C,7.336261026959536,0.056359594999999985,201.825,90.624,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-13463,FeNiPt2,15.471273579553678,0.0,211.801,92.083,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-15120,RbFe2Se3,4.495597998130921,0.02489192250000105,20.081,8.887,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-15722,Fe2B4Mo,7.1460604837620645,0.016644037142857115,322.925,169.103,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16272,Ce(FeP3)4,5.242248837349343,0.0,168.858,133.263,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16483,BaAl9Fe2,3.7854922618253095,0.0,79.367,44.138,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16495,AlCrFe2,7.117473288018739,0.01695240624999883,223.142,92.876,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-16916,Ca6FeN5,2.9710383181018614,0.0,77.543,34.172,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-18257,Fe7C3,7.818178021126245,0.08109436999999886,240.169,93.407,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-18695,Fe15Co,7.930399621400886,0.0009856337500000478,181.802,84.311,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19800,Fe11Si5,7.401866952797384,0.019161994062501186,222.032,109.921,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19870,GaFe3,8.182231459591787,0.0,169.4,55.803,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19880,FeTe2,8.144185381809573,0.0,94.192,73.813,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-19963,TiFe2Sn,8.587095081193509,0.0,183.277,108.178,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20027,FeP2,5.205722716605253,0.0,175.013,154.075,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20049,LiFeP,3.9725993915354536,0.0,71.576,51.439,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20120,FeSe,7.9363406098942955,0.5223769900000006,112.111,64.91,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20238,Th(FeGe)2,9.178788779503531,0.0,145.046,72.532,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20245,CeFeSi,6.7858108492094535,0.0,82.529,33.359,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20311,FeSe,4.9411519137714865,0.0,21.309,13.304,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20344,Fe3Ge,8.13121565105119,0.0,175.908,71.192,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20432,Fe2Ge,8.26250714758539,0.11096595277777777,141.838,26.348,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20426,Fe2As,7.948233648753013,0.06716882833333404,136.13,27.967,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20690,NdFeSi,6.625925831543715,0.0,86.25,46.56,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20714,FeSb2,7.94383490715353,0.0,91.182,56.905,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20738,FeSi2,5.075337687684473,0.07032300208333453,185.12,124.055,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20787,FeB,6.871989329871143,0.016383868750000197,280.84,142.25,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20785,Nd(FeGe)2,7.594980100470567,0.01564951333334008,124.467,47.545,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20793,Ga2FeS4,3.7340234394537624,0.09685555857142791,16.854,12.987,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20883,Fe3Sn,8.459837048237954,0.03582342999999888,116.858,48.902,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20868,Fe2W,13.193172500530988,0.0,259.462,135.348,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20892,ZrFeP,7.146887747740022,0.0,195.86,119.784,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-20924,U(FeSi)2,9.276569018249548,0.0,177.23,89.691,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21040,Zr2Fe3Ge,7.78243694831591,0.0,158.937,87.954,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21078,Fe3Ge,8.145125542304735,0.02752385625000109,166.23,69.592,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21113,Y(FeGe)2,6.87544729238674,0.0,129.611,49.23,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21117,FeGe2,7.777100479076684,0.01809151722222424,117.621,74.651,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21211,InFeCo2,8.933954534545581,0.10720341583333326,160.068,63.718,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21255,FeGe,8.137535988984821,0.10957266374999985,156.708,82.565,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21273,FeTe,6.996625058185306,0.07645376875000132,18.22,12.678,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21260,FeSn,7.902964522552981,0.0,95.179,53.266,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
mp-21336,TaFeP,11.914834209676721,0.0,254.448,143.287,Materials_Project,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
